TimeStamp;Ventilador;PC;AC;Lampara;TV;;
06/06/2024 09:00:00;0.0686;0.0196;0.0000;0.0092;0.0398;;
06/06/2024 10:00:00;0.0701;0.0191;0.0000;0.0128;0.0396;;
06/06/2024 11:00:00;0.0695;0.0189;0.0000;0.0170;0.0387;;
06/06/2024 12:00:00;0.0749;0.0067;0.0000;0.0179;0.0410;;
06/06/2024 13:00:00;0.0697;0.0000;0.0000;0.0162;0.0426;;
06/06/2024 14:00:00;0.0162;0.0000;0.0000;0.0155;0.0412;;
06/06/2024 15:00:00;0.0193;0.0000;0.0000;0.0221;0.0407;;
06/06/2024 16:00:00;0.0234;0.0000;0.0000;0.0219;0.0402;;
06/06/2024 17:00:00;0.0200;0.0000;0.0000;0.0185;0.0417;;
06/06/2024 18:00:00;0.0162;0.0000;0.2671;0.0172;0.0421;;
06/06/2024 19:00:00;0.0162;0.0000;0.2833;0.0194;0.0425;;
06/06/2024 20:00:00;0.0162;0.0000;0.4389;0.0205;0.0412;;
06/06/2024 21:00:00;0.0161;0.0000;0.4529;0.0149;0.0281;;
06/06/2024 22:00:00;0.0204;0.0000;0.2488;0.0110;0.0155;;
06/06/2024 23:00:00;0.0648;0.0000;0.1042;0.0000;0.0156;;
06/07/2024 00:00:00;0.0654;0.0000;0.0055;0.0000;0.0155;;
06/07/2024 01:00:00;0.0655;0.0000;0.0061;0.0000;0.0153;;
06/07/2024 02:00:00;0.0657;0.0000;0.0066;0.0000;0.0154;;
06/07/2024 03:00:00;0.0657;0.0000;0.0070;0.0000;0.0148;;
06/07/2024 04:00:00;0.0531;0.0000;0.0079;0.0072;0.0152;;
06/07/2024 05:00:00;0.0161;0.0000;0.0004;0.0265;0.0160;;
06/07/2024 06:00:00;0.0199;0.0000;0.0000;0.0200;0.0159;;
06/07/2024 07:00:00;0.0233;0.0000;0.0000;0.0067;0.0152;;
06/07/2024 08:00:00;0.0233;0.0012;0.0000;0.0153;0.0148;;
06/07/2024 09:00:00;0.0233;0.0217;0.0000;0.0159;0.0397;;
06/07/2024 10:00:00;0.0224;0.0038;0.0000;0.0126;0.0397;;
06/07/2024 11:00:00;0.0160;0.0000;0.0000;0.0073;0.0412;;
06/07/2024 12:00:00;0.0240;0.0000;0.0000;0.0090;0.0411;;
06/07/2024 13:00:00;0.0247;0.0000;0.0000;0.0088;0.0421;;
06/07/2024 14:00:00;0.0186;0.0000;0.0000;0.0113;0.0395;;
06/07/2024 15:00:00;0.0233;0.0000;0.0000;0.0094;0.0391;;
06/07/2024 16:00:00;0.0168;0.0000;0.0000;0.0083;0.0169;;
06/07/2024 17:00:00;0.0161;0.0000;0.0000;0.0099;0.0152;;
06/07/2024 18:00:00;0.0162;0.0000;0.2419;0.0157;0.0154;;
06/07/2024 19:00:00;0.0212;0.0000;0.6412;0.0233;0.0326;;
06/07/2024 20:00:00;0.0234;0.0000;0.5386;0.0154;0.0408;;
06/07/2024 21:00:00;0.0234;0.0000;0.4955;0.0217;0.0273;;
06/07/2024 22:00:00;0.0234;0.0000;0.4477;0.0144;0.0140;;
06/07/2024 23:00:00;0.0613;0.0000;0.2630;0.0000;0.0131;;
06/08/2024 00:00:00;0.0649;0.0000;0.3349;0.0000;0.0145;;
06/08/2024 01:00:00;0.0654;0.0000;0.3858;0.0000;0.0136;;
06/08/2024 02:00:00;0.0652;0.0000;0.1804;0.0000;0.0131;;
06/08/2024 03:00:00;0.0654;0.0000;0.3163;0.0011;0.0136;;
06/08/2024 04:00:00;0.0657;0.0000;0.2005;0.0108;0.0128;;
06/08/2024 05:00:00;0.0621;0.0000;0.2449;0.0254;0.0137;;
06/08/2024 06:00:00;0.0179;0.0000;0.0000;0.0219;0.0146;;
06/08/2024 07:00:00;0.0175;0.0000;0.0000;0.0061;0.0141;;
06/08/2024 08:00:00;0.0162;0.0000;0.0000;0.0046;0.0138;;
06/08/2024 09:00:00;0.0162;0.0000;0.0000;0.0090;0.0135;;
06/08/2024 10:00:00;0.0255;0.0000;0.0000;0.0081;0.0138;;
06/08/2024 11:00:00;0.0312;0.0000;0.0000;0.0086;0.0135;;
06/08/2024 12:00:00;0.0268;0.0000;0.0000;0.0084;0.0141;;
06/08/2024 13:00:00;0.0208;0.0000;0.0000;0.0099;0.0314;;
06/08/2024 14:00:00;0.0162;0.0000;0.0000;0.0082;0.0411;;
06/08/2024 15:00:00;0.0163;0.0000;0.0000;0.0086;0.0407;;
06/08/2024 16:00:00;0.0163;0.0000;0.0000;0.0082;0.0409;;
06/08/2024 17:00:00;0.0163;0.0000;0.0000;0.0087;0.0409;;
06/08/2024 18:00:00;0.0164;0.0000;0.7620;0.0151;0.0407;;
06/08/2024 19:00:00;0.0174;0.0000;0.5349;0.0203;0.0422;;
06/08/2024 20:00:00;0.0163;0.0000;0.5757;0.0156;0.0417;;
06/08/2024 21:00:00;0.0202;0.0000;0.4607;0.0189;0.0252;;
06/08/2024 22:00:00;0.0586;0.0000;0.4457;0.0018;0.0154;;
06/08/2024 23:00:00;0.0723;0.0000;0.3664;0.0000;0.0156;;
06/09/2024 00:00:00;0.0720;0.0000;0.2823;0.0000;0.0153;;
06/09/2024 01:00:00;0.0720;0.0000;0.3482;0.0000;0.0154;;
06/09/2024 02:00:00;0.0721;0.0000;0.1480;0.0000;0.0151;;
06/09/2024 03:00:00;0.0303;0.0000;0.2354;0.0001;0.0149;;
06/09/2024 04:00:00;0.0159;0.0000;0.1859;0.0068;0.0150;;
06/09/2024 05:00:00;0.0204;0.0000;0.0128;0.0215;0.0155;;
06/09/2024 06:00:00;0.0294;0.0000;0.1644;0.0179;0.0154;;
06/09/2024 07:00:00;0.0246;0.0000;0.1052;0.0101;0.0156;;
06/09/2024 08:00:00;0.0172;0.0000;0.0000;0.0119;0.0153;;
06/09/2024 09:00:00;0.0163;0.0000;0.0000;0.0085;0.0157;;
06/09/2024 10:00:00;0.0181;0.0000;0.0000;0.0083;0.0155;;
06/09/2024 11:00:00;0.0233;0.0000;0.0000;0.0097;0.0157;;
06/09/2024 12:00:00;0.0254;0.0000;0.0000;0.0104;0.0151;;
06/09/2024 13:00:00;0.0331;0.0000;0.0000;0.0162;0.0158;;
06/09/2024 14:00:00;0.0288;0.0000;0.0000;0.0118;0.0159;;
06/09/2024 15:00:00;0.0233;0.0000;0.0000;0.0081;0.0241;;
06/09/2024 16:00:00;0.0233;0.0000;0.0000;0.0084;0.0424;;
06/09/2024 17:00:00;0.0233;0.0000;0.0000;0.0118;0.0419;;
06/09/2024 18:00:00;0.0221;0.0000;0.3611;0.0162;0.0417;;
06/09/2024 19:00:00;0.0162;0.0000;0.3816;0.0156;0.0417;;
06/09/2024 20:00:00;0.0162;0.0000;0.3633;0.0146;0.0384;;
06/09/2024 21:00:00;0.0193;0.0000;0.1937;0.0169;0.0154;;
06/09/2024 22:00:00;0.0346;0.0000;0.1060;0.0119;0.0151;;
06/09/2024 23:00:00;0.0722;0.0000;0.0047;0.0002;0.0153;;
06/10/2024 00:00:00;0.0659;0.0000;0.0050;0.0000;0.0152;;
06/10/2024 01:00:00;0.0663;0.0000;0.0060;0.0000;0.0149;;
06/10/2024 02:00:00;0.0655;0.0000;0.0068;0.0000;0.0149;;
06/10/2024 03:00:00;0.0659;0.0000;0.0069;0.0000;0.0148;;
06/10/2024 04:00:00;0.0317;0.0000;0.0073;0.0149;0.0141;;
06/10/2024 05:00:00;0.0161;0.0000;0.0075;0.0124;0.0144;;
06/10/2024 06:00:00;0.0161;0.0000;0.0077;0.0106;0.0156;;
06/10/2024 07:00:00;0.0162;0.0000;0.0004;0.0028;0.0151;;
06/10/2024 08:00:00;0.0163;0.0000;0.0000;0.0068;0.0156;;
06/10/2024 09:00:00;0.0214;0.0000;0.0000;0.0110;0.0157;;
06/10/2024 10:00:00;0.0162;0.0000;0.0000;0.0153;0.0158;;
06/10/2024 11:00:00;0.0161;0.0000;0.0000;0.0113;0.0157;;
06/10/2024 12:00:00;0.0161;0.0000;0.0000;0.0050;0.0310;;
06/10/2024 13:00:00;0.0245;0.0000;0.0000;0.0076;0.0433;;
06/10/2024 14:00:00;0.0256;0.0000;0.0000;0.0083;0.0422;;
06/10/2024 15:00:00;0.0220;0.0000;0.0000;0.0142;0.0415;;
06/10/2024 16:00:00;0.0311;0.0000;0.0000;0.0155;0.0413;;
06/10/2024 17:00:00;0.0298;0.0000;0.0029;0.0173;0.0441;;
06/10/2024 18:00:00;0.0178;0.0000;0.3869;0.0171;0.0409;;
06/10/2024 19:00:00;0.0163;0.0000;0.5198;0.0231;0.0422;;
06/10/2024 20:00:00;0.0162;0.0000;0.5780;0.0290;0.0218;;
06/10/2024 21:00:00;0.0179;0.0000;0.3275;0.0229;0.0156;;
06/10/2024 22:00:00;0.0381;0.0000;0.2120;0.0017;0.0154;;
06/10/2024 23:00:00;0.0652;0.0000;0.3352;0.0000;0.0150;;
06/11/2024 00:00:00;0.0656;0.0000;0.1909;0.0000;0.0153;;
06/11/2024 01:00:00;0.0656;0.0000;0.2841;0.0000;0.0153;;
06/11/2024 02:00:00;0.0657;0.0000;0.1584;0.0000;0.0150;;
06/11/2024 03:00:00;0.0656;0.0000;0.1427;0.0000;0.0149;;
06/11/2024 04:00:00;0.0266;0.0000;0.1575;0.0072;0.0149;;
06/11/2024 05:00:00;0.0200;0.0000;0.1503;0.0184;0.0155;;
06/11/2024 06:00:00;0.0232;0.0000;0.0000;0.0185;0.0156;;
06/11/2024 07:00:00;0.0231;0.0000;0.0000;0.0107;0.0152;;
06/11/2024 08:00:00;0.0234;0.0000;0.0000;0.0138;0.0327;;
06/11/2024 09:00:00;0.0234;0.0042;0.0000;0.0135;0.0401;;
06/11/2024 10:00:00;0.0373;0.0259;0.0000;0.0095;0.0395;;
06/11/2024 11:00:00;0.0762;0.0223;0.0000;0.0082;0.0395;;
06/11/2024 12:00:00;0.0780;0.0022;0.0000;0.0134;0.0410;;
06/11/2024 13:00:00;0.0530;0.0000;0.0000;0.0113;0.0428;;
06/11/2024 14:00:00;0.0163;0.0000;0.0000;0.0080;0.0407;;
06/11/2024 15:00:00;0.0166;0.0000;0.0000;0.0086;0.0395;;
06/11/2024 16:00:00;0.0161;0.0000;0.0000;0.0080;0.0400;;
06/11/2024 17:00:00;0.0163;0.0000;0.0000;0.0079;0.0454;;
06/11/2024 18:00:00;0.0161;0.0000;0.0000;0.0146;0.0415;;
06/11/2024 19:00:00;0.0162;0.0000;0.5225;0.0209;0.0443;;
06/11/2024 20:00:00;0.0164;0.0000;0.5070;0.0161;0.0411;;
06/11/2024 21:00:00;0.0161;0.0000;0.3607;0.0154;0.0279;;
06/11/2024 22:00:00;0.0161;0.0000;0.3923;0.0102;0.0156;;
06/11/2024 23:00:00;0.0160;0.0000;0.1748;0.0075;0.0150;;
06/12/2024 00:00:00;0.0388;0.0000;0.3070;0.0042;0.0153;;
06/12/2024 01:00:00;0.0655;0.0000;0.1837;0.0000;0.0156;;
06/12/2024 02:00:00;0.0653;0.0000;0.1580;0.0000;0.0155;;
06/12/2024 03:00:00;0.0655;0.0000;0.1561;0.0000;0.0151;;
06/12/2024 04:00:00;0.0530;0.0000;0.2077;0.0071;0.0156;;
06/12/2024 05:00:00;0.0191;0.0000;0.0020;0.0262;0.0162;;
06/12/2024 06:00:00;0.0398;0.0000;0.0000;0.0176;0.0162;;
06/12/2024 07:00:00;0.0161;0.0000;0.0000;0.0032;0.0158;;
06/12/2024 08:00:00;0.0216;0.0000;0.0000;0.0086;0.0150;;
06/12/2024 09:00:00;0.0233;0.0154;0.0000;0.0092;0.0148;;
06/12/2024 10:00:00;0.0233;0.0100;0.0000;0.0082;0.0150;;
06/12/2024 11:00:00;0.0692;0.0084;0.0000;0.0092;0.0152;;
06/12/2024 12:00:00;0.0767;0.0032;0.0000;0.0086;0.0401;;
06/12/2024 13:00:00;0.0768;0.0000;0.0000;0.0132;0.0411;;
06/12/2024 14:00:00;0.0625;0.0000;0.0000;0.0186;0.0413;;
06/12/2024 15:00:00;0.0166;0.0000;0.0000;0.0148;0.0409;;
06/12/2024 16:00:00;0.0163;0.0000;0.0000;0.0079;0.0409;;
06/12/2024 17:00:00;0.0198;0.0000;0.0000;0.0101;0.0413;;
06/12/2024 18:00:00;0.0331;0.0000;0.3550;0.0178;0.0407;;
06/12/2024 19:00:00;0.0335;0.0000;0.5390;0.0177;0.0418;;
06/12/2024 20:00:00;0.0247;0.0000;0.5031;0.0189;0.0407;;
06/12/2024 21:00:00;0.0235;0.0000;0.3543;0.0190;0.0283;;
06/12/2024 22:00:00;0.0359;0.0000;0.3182;0.0002;0.0151;;
06/12/2024 23:00:00;0.0652;0.0000;0.1855;0.0000;0.0153;;
06/13/2024 00:00:00;0.0650;0.0000;0.2863;0.0000;0.0150;;
06/13/2024 01:00:00;0.0655;0.0000;0.1621;0.0000;0.0146;;
06/13/2024 02:00:00;0.0655;0.0000;0.1636;0.0000;0.0141;;
06/13/2024 03:00:00;0.0653;0.0000;0.1479;0.0000;0.0143;;
06/13/2024 04:00:00;0.0405;0.0000;0.1412;0.0093;0.0142;;
06/13/2024 05:00:00;0.0378;0.0000;0.0046;0.0262;0.0153;;
06/13/2024 06:00:00;0.0233;0.0000;0.0000;0.0218;0.0152;;
06/13/2024 07:00:00;0.0208;0.0000;0.0000;0.0128;0.0150;;
06/13/2024 08:00:00;0.0728;0.0000;0.0000;0.0099;0.0150;;
06/13/2024 09:00:00;0.0776;0.0127;0.0000;0.0088;0.0381;;
06/13/2024 10:00:00;0.0517;0.0206;0.0000;0.0088;0.0403;;
06/13/2024 11:00:00;0.0750;0.0194;0.0000;0.0087;0.0402;;
06/13/2024 12:00:00;0.0928;0.0071;0.0000;0.0082;0.0410;;
06/13/2024 13:00:00;0.0806;0.0000;0.0000;0.0094;0.0407;;
06/13/2024 14:00:00;0.0483;0.0000;0.0000;0.0086;0.0404;;
06/13/2024 15:00:00;0.0235;0.0000;0.0000;0.0087;0.0327;;
06/13/2024 16:00:00;0.0234;0.0000;0.0000;0.0089;0.0151;;
06/13/2024 17:00:00;0.0181;0.0000;0.0000;0.0082;0.0342;;
06/13/2024 18:00:00;0.0162;0.0000;0.0000;0.0143;0.0404;;
06/13/2024 19:00:00;0.0187;0.0000;0.0000;0.0219;0.0423;;
06/13/2024 20:00:00;0.0162;0.0000;0.0000;0.0149;0.0409;;
06/13/2024 21:00:00;0.0162;0.0000;0.4928;0.0181;0.0267;;
06/13/2024 22:00:00;0.0162;0.0000;0.3867;0.0231;0.0151;;
06/13/2024 23:00:00;0.0384;0.0000;0.3703;0.0060;0.0154;;
06/14/2024 00:00:00;0.0650;0.0000;0.1930;0.0000;0.0149;;
06/14/2024 01:00:00;0.0654;0.0000;0.3390;0.0000;0.0149;;
06/14/2024 02:00:00;0.0659;0.0000;0.1651;0.0000;0.0150;;
06/14/2024 03:00:00;0.0659;0.0000;0.3211;0.0000;0.0150;;
06/14/2024 04:00:00;0.0225;0.0000;0.1930;0.0067;0.0149;;
06/14/2024 05:00:00;0.0225;0.0000;0.0028;0.0266;0.0154;;
06/14/2024 06:00:00;0.0519;0.0000;0.0000;0.0205;0.0157;;
06/14/2024 07:00:00;0.0626;0.0037;0.0000;0.0141;0.0152;;
06/14/2024 08:00:00;0.0300;0.0166;0.0000;0.0231;0.0141;;
06/14/2024 09:00:00;0.0201;0.0110;0.0000;0.0155;0.0304;;
06/14/2024 10:00:00;0.0166;0.0122;0.0000;0.0145;0.0393;;
06/14/2024 11:00:00;0.0469;0.0090;0.0000;0.0081;0.0394;;
06/14/2024 12:00:00;0.0783;0.0001;0.0000;0.0080;0.0399;;
06/14/2024 13:00:00;0.0420;0.0000;0.0000;0.0119;0.0413;;
06/14/2024 14:00:00;0.0239;0.0000;0.0000;0.0089;0.0317;;
06/14/2024 15:00:00;0.0233;0.0000;0.0000;0.0128;0.0146;;
06/14/2024 16:00:00;0.0234;0.0000;0.0000;0.0159;0.0172;;
06/14/2024 17:00:00;0.0171;0.0000;0.0000;0.0153;0.0402;;
06/14/2024 18:00:00;0.0162;0.0000;0.0000;0.0186;0.0421;;
06/14/2024 19:00:00;0.0162;0.0000;0.5082;0.0220;0.0414;;
06/14/2024 20:00:00;0.0161;0.0000;0.4962;0.0228;0.0405;;
06/14/2024 21:00:00;0.0161;0.0000;0.4119;0.0203;0.0288;;
06/14/2024 22:00:00;0.0160;0.0000;0.3197;0.0149;0.0142;;
06/14/2024 23:00:00;0.0160;0.0000;0.3228;0.0149;0.0146;;
06/15/2024 00:00:00;0.0228;0.0000;0.2572;0.0085;0.0147;;
06/15/2024 01:00:00;0.0693;0.0000;0.2486;0.0001;0.0144;;
06/15/2024 02:00:00;0.0160;0.0000;0.1604;0.0000;0.0145;;
06/15/2024 03:00:00;0.0160;0.0000;0.1598;0.0000;0.0147;;
06/15/2024 04:00:00;0.0160;0.0000;0.1491;0.0075;0.0145;;
06/15/2024 05:00:00;0.0160;0.0000;0.1476;0.0101;0.0145;;
06/15/2024 06:00:00;0.0160;0.0000;0.0669;0.0151;0.0156;;
06/15/2024 07:00:00;0.0161;0.0000;0.0118;0.0163;0.0243;;
06/15/2024 08:00:00;0.0161;0.0000;0.0038;0.0155;0.0403;;
06/15/2024 09:00:00;0.0162;0.0000;0.0000;0.0152;0.0401;;
06/15/2024 10:00:00;0.0262;0.0000;0.0000;0.0156;0.0402;;
06/15/2024 11:00:00;0.0261;0.0000;0.0000;0.0159;0.0399;;
06/15/2024 12:00:00;0.0215;0.0000;0.0000;0.0158;0.0409;;
06/15/2024 13:00:00;0.0166;0.0000;0.0000;0.0193;0.0406;;
06/15/2024 14:00:00;0.0163;0.0000;0.0000;0.0082;0.0407;;
06/15/2024 15:00:00;0.0161;0.0000;0.0000;0.0143;0.0406;;
06/15/2024 16:00:00;0.0231;0.0000;0.0000;0.0162;0.0408;;
06/15/2024 17:00:00;0.0321;0.0001;0.0000;0.0151;0.0408;;
06/15/2024 18:00:00;0.0181;0.0001;0.1766;0.0155;0.0424;;
06/15/2024 19:00:00;0.0162;0.0001;0.5263;0.0219;0.0418;;
06/15/2024 20:00:00;0.0162;0.0001;0.6483;0.0220;0.0408;;
06/15/2024 21:00:00;0.0161;0.0001;0.3551;0.0100;0.0413;;
06/15/2024 22:00:00;0.0160;0.0000;0.2846;0.0018;0.0158;;
06/15/2024 23:00:00;0.0224;0.0001;0.1311;0.0022;0.0159;;
06/16/2024 00:00:00;0.0232;0.0001;0.0148;0.0000;0.0158;;
06/16/2024 01:00:00;0.0232;0.0001;0.0162;0.0000;0.0158;;
06/16/2024 02:00:00;0.0233;0.0001;0.0163;0.0000;0.0156;;
06/16/2024 03:00:00;0.0232;0.0001;0.0165;0.0000;0.0158;;
06/16/2024 04:00:00;0.0232;0.0001;0.0166;0.0072;0.0156;;
06/16/2024 05:00:00;0.0233;0.0001;0.0166;0.0211;0.0159;;
06/16/2024 06:00:00;0.0233;0.0001;0.0143;0.0200;0.0161;;
06/16/2024 07:00:00;0.0234;0.0001;0.0000;0.0172;0.0160;;
06/16/2024 08:00:00;0.0180;0.0001;0.0000;0.0134;0.0164;;
06/16/2024 09:00:00;0.0161;0.0001;0.0000;0.0132;0.0370;;
06/16/2024 10:00:00;0.0162;0.0001;0.0000;0.0135;0.0410;;
06/16/2024 11:00:00;0.0162;0.0001;0.0000;0.0088;0.0254;;
06/16/2024 12:00:00;0.0162;0.0001;0.0000;0.0155;0.0243;;
06/16/2024 13:00:00;0.0161;0.0001;0.0000;0.0162;0.0423;;
06/16/2024 14:00:00;0.0162;0.0001;0.0000;0.0122;0.0419;;
06/16/2024 15:00:00;0.0162;0.0001;0.0000;0.0091;0.0416;;
06/16/2024 16:00:00;0.0162;0.0001;0.0000;0.0086;0.0417;;
06/16/2024 17:00:00;0.0177;0.0001;0.0000;0.0080;0.0456;;
06/16/2024 18:00:00;0.0273;0.0001;0.5132;0.0210;0.0416;;
06/16/2024 19:00:00;0.0264;0.0001;0.6105;0.0190;0.0423;;
06/16/2024 20:00:00;0.0219;0.0001;0.3431;0.0187;0.0432;;
06/16/2024 21:00:00;0.0234;0.0001;0.3176;0.0158;0.0282;;
06/16/2024 22:00:00;0.0232;0.0001;0.1477;0.0078;0.0156;;
06/16/2024 23:00:00;0.0233;0.0001;0.0142;0.0078;0.0159;;
06/17/2024 00:00:00;0.0233;0.0001;0.0156;0.0078;0.0159;;
06/17/2024 01:00:00;0.0176;0.0001;0.0162;0.0015;0.0159;;
06/17/2024 02:00:00;0.0161;0.0001;0.1285;0.0000;0.0159;;
06/17/2024 03:00:00;0.0161;0.0001;0.0148;0.0000;0.0159;;
06/17/2024 04:00:00;0.0161;0.0001;0.1151;0.0071;0.0160;;
06/17/2024 05:00:00;0.0161;0.0001;0.0267;0.0202;0.0161;;
06/17/2024 06:00:00;0.0194;0.0001;0.0066;0.0175;0.0161;;
06/17/2024 07:00:00;0.0210;0.0001;0.0000;0.0038;0.0159;;
06/17/2024 08:00:00;0.0528;0.0048;0.0000;0.0074;0.0221;;
06/17/2024 09:00:00;0.0869;0.0196;0.0000;0.0112;0.0397;;
06/17/2024 10:00:00;0.0859;0.0086;0.0000;0.0103;0.0391;;
06/17/2024 11:00:00;0.0808;0.0115;0.0000;0.0103;0.0311;;
06/17/2024 12:00:00;0.0886;0.0109;0.0000;0.0087;0.0152;;
06/17/2024 13:00:00;0.0644;0.0001;0.0000;0.0088;0.0155;;
06/17/2024 14:00:00;0.0769;0.0001;0.0000;0.0092;0.0151;;
06/17/2024 15:00:00;0.0770;0.0000;0.0000;0.0096;0.0171;;
06/17/2024 16:00:00;0.0773;0.0001;0.0000;0.0081;0.0327;;
06/17/2024 17:00:00;0.0650;0.0001;0.0000;0.0141;0.0187;;
06/17/2024 18:00:00;0.0179;0.0001;0.0000;0.0173;0.0360;;
06/17/2024 19:00:00;0.0163;0.0001;0.2950;0.0168;0.0423;;
06/17/2024 20:00:00;0.0162;0.0001;0.6985;0.0173;0.0402;;
06/17/2024 21:00:00;0.0162;0.0001;0.1598;0.0211;0.0280;;
06/17/2024 22:00:00;0.0190;0.0000;0.1932;0.0184;0.0158;;
06/17/2024 23:00:00;0.0683;0.0000;0.1387;0.0007;0.0156;;
06/18/2024 00:00:00;0.0676;0.0001;0.1344;0.0001;0.0156;;
06/18/2024 01:00:00;0.0641;0.0001;0.1348;0.0000;0.0156;;
06/18/2024 02:00:00;0.0643;0.0001;0.1420;0.0000;0.0156;;
06/18/2024 03:00:00;0.0646;0.0001;0.1331;0.0000;0.0156;;
06/18/2024 04:00:00;0.0652;0.0001;0.1316;0.0063;0.0156;;
06/18/2024 05:00:00;0.0336;0.0001;0.0147;0.0146;0.0160;;
06/18/2024 06:00:00;0.0234;0.0001;0.1548;0.0231;0.0157;;
06/18/2024 07:00:00;0.0336;0.0001;0.0146;0.0198;0.0158;;
06/18/2024 08:00:00;0.0854;0.0141;0.4260;0.0175;0.0355;;
06/18/2024 09:00:00;0.0536;0.0210;0.0000;0.0162;0.0396;;
06/18/2024 10:00:00;0.0303;0.0214;0.0000;0.0089;0.0391;;
06/18/2024 11:00:00;0.0596;0.0218;0.0000;0.0082;0.0390;;
06/18/2024 12:00:00;0.0670;0.0219;0.0000;0.0082;0.0414;;
06/18/2024 13:00:00;0.0306;0.0006;0.0000;0.0112;0.0427;;
06/18/2024 14:00:00;0.0328;0.0000;0.0000;0.0101;0.0403;;
06/18/2024 15:00:00;0.0336;0.0000;0.0000;0.0152;0.0402;;
06/18/2024 16:00:00;0.0222;0.0000;0.0000;0.0154;0.0405;;
06/18/2024 17:00:00;0.0163;0.0000;0.0436;0.0153;0.0433;;
06/18/2024 18:00:00;0.0163;0.0000;0.6106;0.0149;0.0409;;
06/18/2024 19:00:00;0.0162;0.0000;0.1835;0.0188;0.0406;;
06/18/2024 20:00:00;0.0162;0.0000;0.2797;0.0191;0.0404;;
06/18/2024 21:00:00;0.0162;0.0000;0.2737;0.0175;0.0323;;
06/18/2024 22:00:00;0.0209;0.0000;0.1536;0.0088;0.0151;;
06/18/2024 23:00:00;0.0570;0.0000;0.0205;0.0001;0.0148;;
06/19/2024 00:00:00;0.0653;0.0000;0.1305;0.0000;0.0149;;
06/19/2024 01:00:00;0.0655;0.0000;0.1331;0.0000;0.0145;;
06/19/2024 02:00:00;0.0653;0.0000;0.0146;0.0000;0.0148;;
06/19/2024 03:00:00;0.0656;0.0000;0.1335;0.0000;0.0151;;
06/19/2024 04:00:00;0.0478;0.0000;0.0154;0.0123;0.0145;;
06/19/2024 05:00:00;0.0233;0.0000;0.0161;0.0261;0.0151;;
06/19/2024 06:00:00;0.0234;0.0000;0.1271;0.0219;0.0156;;
06/19/2024 07:00:00;0.0574;0.0000;0.0147;0.0156;0.0151;;
06/19/2024 08:00:00;0.0772;0.0152;0.1368;0.0108;0.0191;;
06/19/2024 09:00:00;0.0762;0.0092;0.0071;0.0106;0.0398;;
06/19/2024 10:00:00;0.0759;0.0096;0.0000;0.0092;0.0398;;
06/19/2024 11:00:00;0.0755;0.0114;0.0000;0.0084;0.0399;;
06/19/2024 12:00:00;0.0771;0.0067;0.0000;0.0096;0.0405;;
06/19/2024 13:00:00;0.0396;0.0000;0.0000;0.0119;0.0338;;
06/19/2024 14:00:00;0.0691;0.0000;0.0000;0.0130;0.0212;;
06/19/2024 15:00:00;0.0345;0.0000;0.0000;0.0082;0.0368;;
06/19/2024 16:00:00;0.0309;0.0000;0.0000;0.0118;0.0334;;
06/19/2024 17:00:00;0.0289;0.0000;0.0000;0.0166;0.0404;;
06/19/2024 18:00:00;0.0260;0.0000;0.5212;0.0165;0.0414;;
06/19/2024 19:00:00;0.0196;0.0000;0.6019;0.0254;0.0408;;
06/19/2024 20:00:00;0.0190;0.0000;0.5052;0.0161;0.0405;;
06/19/2024 21:00:00;0.0234;0.0000;0.2439;0.0168;0.0295;;
06/19/2024 22:00:00;0.0234;0.0000;0.1713;0.0265;0.0152;;
06/19/2024 23:00:00;0.0234;0.0000;0.1479;0.0294;0.0151;;
06/20/2024 00:00:00;0.0279;0.0000;0.1389;0.0146;0.0150;;
06/20/2024 01:00:00;0.0652;0.0000;0.1324;0.0000;0.0151;;
06/20/2024 02:00:00;0.0650;0.0000;0.1298;0.0000;0.0149;;
06/20/2024 03:00:00;0.0653;0.0000;0.1318;0.0000;0.0150;;
06/20/2024 04:00:00;0.0653;0.0000;0.0152;0.0019;0.0151;;
06/20/2024 05:00:00;0.0250;0.0000;0.1207;0.0178;0.0151;;
06/20/2024 06:00:00;0.0316;0.0000;0.0129;0.0238;0.0154;;
06/20/2024 07:00:00;0.0326;0.0000;0.0000;0.0258;0.0157;;
06/20/2024 08:00:00;0.0234;0.0000;0.0000;0.0106;0.0148;;
06/20/2024 09:00:00;0.0234;0.0000;0.0000;0.0136;0.0254;;
06/20/2024 10:00:00;0.0514;0.0000;0.0000;0.0159;0.0396;;
06/20/2024 11:00:00;0.0941;0.0000;0.0000;0.0131;0.0395;;
06/20/2024 12:00:00;0.1024;0.0000;0.0000;0.0162;0.0343;;
06/20/2024 13:00:00;0.1080;0.0000;0.0000;0.0092;0.0407;;
06/20/2024 14:00:00;0.0997;0.0000;0.0000;0.0112;0.0405;;
06/20/2024 15:00:00;0.0932;0.0000;0.0000;0.0085;0.0213;;
06/20/2024 16:00:00;0.0991;0.0000;0.0000;0.0083;0.0335;;
06/20/2024 17:00:00;0.1059;0.0000;0.0000;0.0091;0.0395;;
06/20/2024 18:00:00;0.1052;0.0000;0.2867;0.0205;0.0284;;
06/20/2024 19:00:00;0.0391;0.0000;0.4782;0.0229;0.0409;;
06/20/2024 20:00:00;0.0236;0.0000;0.3914;0.0186;0.0406;;
06/20/2024 21:00:00;0.0234;0.0000;0.4502;0.0204;0.0214;;
